Tweet Id,Tweet URL,Tweet Posted Time,Tweet Content,Tweet Type,Client,Retweets received,Likes received,User Id,Name,Username,Verified or Non-Verified,Profile URL,Protected or Not Protected
"""1164311532265623552""",https://twitter.com/oprah/status/1164311532265623552,21/08/2019 23:01,"""The most powerful lesson I ever heard on Trauma came from @IyanlaVanzant ” Until you heal the wounds of your past, you will continue to bleed.”That’s what we’re witnessing even when we don’t recognize it. Folks bleeding out thru, drugs, alcohol, rage, et all! #QueenSugarTalks""",Tweet,Twitter for iPhone,1785,8503,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1164306180610510848""",https://twitter.com/oprah/status/1164306180610510848,21/08/2019 22:39,"""This was one of my favorite moments because it speaks volumes of truth about all trauma. #QueenSugarTALKS https://t.co/ttNkDxtEHk""",Tweet,Twitter for iPhone,552,3125,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1164209846268203008""",https://twitter.com/oprah/status/1164209846268203008,21/08/2019 16:17,"""Looking forward to this conversation tonight hosted by ⁦@ava⁩. Almost everyone has experienced some spectrum of Trauma. If you didn’t get what you needed to make you whole.. it leaves a hole! https://t.co/0yXHwPmaVW""",Tweet,Twitter for iPhone,251,1418,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1163220880136130560""",https://twitter.com/oprah/status/1163220880136130560,18/08/2019 22:47,"""Couldn’t wait to wake up and get started on the   #1619Project. @nhannahjones and @NYTmag  colleagues. I stand in tearful, joyful, thankful applause for this profound offering to our Culture and our Nation.  Take your bows y’all.""",Tweet,Twitter for iPhone,2494,17917,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1162130850915504128""",https://twitter.com/oprah/status/1162130850915504128,15/08/2019 22:36,"""For this month’s “The OG Chronicles,” we got quizzed on how well we know the current slang words used by millennials. @gayleking knew most of them but it’s okay because you can’t slang shame me. All I know is that JOMO is my new favorite term! https://t.co/0VDsEvGx9A""",Tweet,Twitter Web App,267,2144,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1161844226327535616""",https://twitter.com/oprah/status/1161844226327535616,15/08/2019 03:37,"""Thanks for watching tonight. This powerful story comes from the creative and inspired mind of @octarell #DavidMakesMan https://t.co/pvNaDhZeUu""",Tweet,Twitter for iPhone,106,1076,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1161840396005044235""",https://twitter.com/oprah/status/1161840396005044235,15/08/2019 03:21,"""@Bria_Monae_ Thank u so much hunny! #DavidMakesMan""",Reply,Twitter for iPhone,0,11,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1161836753843441666""",https://twitter.com/oprah/status/1161836753843441666,15/08/2019 03:07,"""@SeasonalShade Layers of complexity, right?#DavidMakesMan""",Reply,Twitter for iPhone,8,26,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1161834032612511744""",https://twitter.com/oprah/status/1161834032612511744,15/08/2019 02:56,"""Love this moment when he wishes he could just hug his mom. But can’t! #DavidMakesMan https://t.co/QHz0jRWG0L""",Tweet,Twitter for iPhone,139,1128,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1161823764054597632""",https://twitter.com/oprah/status/1161823764054597632,15/08/2019 02:15,"""@MrErnestOwens @AkiliMcDowel @davidmakesman Ernest good to see you in the Twitterverse. #DavidMakeMan""",Reply,Twitter for iPhone,3,26,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1161792630558273536""",https://twitter.com/oprah/status/1161792630558273536,15/08/2019 00:12,"""Agree with you @DeadlineDominic... “On a busy, busy week, #DavidMakesMan is NOT to be missed and clearly the show you have to watch this week.” Getting ready for the tweetfest at 10|9c https://t.co/sQIMfV8b4v""",Tweet,Twitter for iPhone,82,481,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1161764124294098946""",https://twitter.com/oprah/status/1161764124294098946,14/08/2019 22:18,"""#DavidMakesMan premieres tonight at 10/9c on @owntv. Let’s help start the conversation with @octarell. See you later. I’ll be looking for your tweets. https://t.co/U33IbqAXWy""",Tweet,Twitter for iPhone,132,844,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1161749478728224768""",https://twitter.com/oprah/status/1161749478728224768,14/08/2019 21:20,"""Amen to this review! ""David Makes Man is a Complex portrait of Black Boyhood."" Premieres tonight at 10|9c on @OWNTV #DavidMakesMan https://t.co/yzCeCgOaZt""",Tweet,Twitter Web App,237,1301,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1161417639731838977""",https://twitter.com/oprah/status/1161417639731838977,13/08/2019 23:21,"""How many stories did you grow up watching that were centered around a black boy’s experience? There are so few. That’s why when @octarell  pitched @davidmakesman to me, I had to listen—and it was the best pitch I ever heard. Watch tomorrow 8/14 at 10|9c on @OWNTV #DavidMakesMan https://t.co/y7gGao6I58""",Tweet,Twitter for iPhone,475,4873,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1159917263228559360""",https://twitter.com/owntv/status/1159917263228559360,09/08/2019 20:00,"""""When a child walks into the room, does your face light up?"" In memory of legendary author Toni Morrison, we are airing “The Oprah Winfrey Show: Toni Morrison” episode from 2000 on Saturday, at 8|7c &amp; Facebook Livestreaming it Sunday, 11a ET | 8a PT. https://t.co/6aMdRIp80L""",Retweet,Twitter Media Studio,346,1868,"""182161200""","""Oprah Winfrey Network""",owntv,Verified,https://twitter.com/owntv,Not Protected
"""1159849729997623296""",https://twitter.com/oprah/status/1159849729997623296,09/08/2019 15:31,"""Looking for a good movie this weekend? Check this one out: @brianbanksmovie Worth your time. Happy to know you hung in there and fought for your truth #BrianBanksMovie https://t.co/8JGTkaFia9""",Tweet,Twitter for iPhone,331,1824,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1159480411258531840""",https://twitter.com/oprah/status/1159480411258531840,08/08/2019 15:04,"""The September issue for @oprahmagazine 👯‍♀️ https://t.co/ugyH2WHqSm""",Tweet,Twitter for iPhone,1393,10376,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
"""1159322339995054080""",https://twitter.com/oprah/status/1159322339995054080,08/08/2019 04:35,"""Loving Vy’s prayer.. is what Maya always taught me.. when the crisis comes say “Thank YOU, I know you got me”!#QueenSguar""",Tweet,Twitter for iPhone,295,3669,"""19397785""","""Oprah Winfrey""",oprah,Verified,https://twitter.com/oprah,Not Protected
